SpeciesName,month,year,stateProvince,decimalLatitude,decimalLongitude
Bar-Tailed Godwick,3,1977,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,12,1978,Victoria,-37.7627,148.9954
Bar-Tailed Godwick,4,2001,Victoria,-37.9756,147.7248
Bar-Tailed Godwick,12,1985,Victoria,-38.0437,141.0067
Bar-Tailed Godwick,12,1986,Victoria,-38.3818,145.5346
Bar-Tailed Godwick,12,1976,Victoria,-38.2484,145.4679
Bar-Tailed Godwick,1,1974,Victoria,-38.3318,144.8346
Bar-Tailed Godwick,3,1975,Victoria,-38.4688,145.4063
Bar-Tailed Godwick,12,1976,Victoria,-38.2734,145.3263
Bar-Tailed Godwick,6,1977,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,1,2013,Victoria,-38.2923,144.3863
Bar-Tailed Godwick,6,1988,Victoria,-38.4026,145.2824
Bar-Tailed Godwick,12,2008,Victoria,-38.84,146.1494
Bar-Tailed Godwick,3,2006,Victoria,-38.0437,141.0067
Bar-Tailed Godwick,1,1987,Victoria,-38.7151,146.6346
Bar-Tailed Godwick,9,2000,Victoria,-38.6568,145.8089
Bar-Tailed Godwick,,,Victoria,-37.5817,149.7512
Bar-Tailed Godwick,,,New South Wales,-37.0817,149.9179
Bar-Tailed Godwick,1,1981,Victoria,-38.3734,145.5429
Bar-Tailed Godwick,12,2004,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,3,1992,Victoria,-37.9316,147.8382
Bar-Tailed Godwick,3,1974,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,1977,Victoria,-38.2579,145.3217
Bar-Tailed Godwick,9,2000,Victoria,-38.6568,145.8089
Bar-Tailed Godwick,,,Victoria,-37.5817,149.7512
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,10,1996,Victoria,-37.8602,144.859
Bar-Tailed Godwick,9,1987,Victoria,-38.3818,145.5346
Bar-Tailed Godwick,,,New South Wales,-37.0817,149.9179
Bar-Tailed Godwick,6,1974,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,2000,Victoria,-37.5527,149.7583
Bar-Tailed Godwick,12,1977,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,,,Victoria,-37.5817,149.7512
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,10,2000,Victoria,-38.0528,141.0008
Bar-Tailed Godwick,3,1996,Victoria,-38.0482,147.4634
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,6,1976,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,1,2000,Victoria,-37.5661,149.7633
Bar-Tailed Godwick,3,2010,Victoria,-38.2707,144.7664
Bar-Tailed Godwick,9,1999,Victoria,-38.0046,144.5917
Bar-Tailed Godwick,6,1981,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,1,1999,Victoria,-37.961,147.7657
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,3,2016,Victoria,-37.8769,147.6817
Bar-Tailed Godwick,12,1980,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1990,Victoria,-38.1528,144.4209
Bar-Tailed Godwick,12,1977,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,,,Victoria,-37.5817,149.7512
Bar-Tailed Godwick,12,2002,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,10,1992,Victoria,-38.2604,144.6759
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,3,1980,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,6,1986,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,7,1999,Victoria,-38.0394,144.5325
Bar-Tailed Godwick,,,Victoria,-37.9738,147.7259
Bar-Tailed Godwick,9,1974,Victoria,-38.3984,145.2846
Bar-Tailed Godwick,12,2002,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,12,1981,Victoria,-37.9151,144.7513
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,12,2015,Victoria,-38.4028,145.2663
Bar-Tailed Godwick,6,1985,Victoria,-38.2984,145.5013
Bar-Tailed Godwick,1,1977,Victoria,-38.4151,142.418
Bar-Tailed Godwick,6,1980,Victoria,-38.4651,145.3179
Bar-Tailed Godwick,6,1990,Victoria,-38.3388,145.5166
Bar-Tailed Godwick,12,2004,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,12,1977,Victoria,-37.9151,144.7513
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,9,1979,Victoria,-38.4151,144.918
Bar-Tailed Godwick,12,1975,Victoria,-38.3484,145.5346
Bar-Tailed Godwick,1,1975,Victoria,-38.3388,145.5166
Bar-Tailed Godwick,,,Victoria,-37.9151,148.0846
Bar-Tailed Godwick,,,Victoria,-37.5817,149.9179
Bar-Tailed Godwick,12,1984,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,10,1982,Victoria,-36.2485,142.9179
Bar-Tailed Godwick,9,1977,Victoria,-38.5151,145.3513
Bar-Tailed Godwick,12,2016,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,6,1990,Victoria,-38.3484,145.5346
Bar-Tailed Godwick,10,1996,Victoria,-37.5734,149.9262
Bar-Tailed Godwick,,,Victoria,-37.9151,148.0846
Bar-Tailed Godwick,12,1978,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,6,1976,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,1,1981,Victoria,-38.4568,145.2929
Bar-Tailed Godwick,9,1979,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,12,2013,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,,,Victoria,-38.2424,144.6764
Bar-Tailed Godwick,1,1977,Victoria,-37.9568,147.7929
Bar-Tailed Godwick,12,1975,Victoria,-38.4651,145.3179
Bar-Tailed Godwick,9,1980,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,12,1974,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,7,2007,Victoria,-37.5611,149.7511
Bar-Tailed Godwick,3,1980,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,3,2013,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,3,1979,Victoria,-37.9151,144.7513
Bar-Tailed Godwick,12,1992,Victoria,-38.2712,144.767
Bar-Tailed Godwick,3,2014,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,3,1980,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,9,1975,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,1,1977,Victoria,-38.4152,142.2513
Bar-Tailed Godwick,6,1980,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,3,2013,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,1,1977,Victoria,-38.6234,146.7096
Bar-Tailed Godwick,12,1992,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,2016,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,9,1980,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,12,1988,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,7,1975,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,9,1980,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,9,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,9,2004,Victoria,-38.6568,145.8089
Bar-Tailed Godwick,12,2002,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,9,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,9,2016,Victoria,-38.2262,144.685
Bar-Tailed Godwick,12,1973,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,1,1976,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,12,1981,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,3,2002,Victoria,-38.6441,145.8102
Bar-Tailed Godwick,4,1979,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,12,2004,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,3,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,3,2007,Victoria,-38.205,144.7058
Bar-Tailed Godwick,9,1988,Victoria,-38.3818,145.5346
Bar-Tailed Godwick,10,1982,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,12,1981,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,12,1987,Victoria,-38.0351,145.1285
Bar-Tailed Godwick,1,1978,Victoria,-37.9151,144.5846
Bar-Tailed Godwick,6,1979,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,3,1975,Victoria,-38.8318,146.6679
Bar-Tailed Godwick,1,1972,Victoria,-38.2318,144.718
Bar-Tailed Godwick,9,1991,Victoria,-38.3818,145.5346
Bar-Tailed Godwick,7,1982,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,12,1990,Victoria,-38.3818,145.5346
Bar-Tailed Godwick,,,Victoria,-37.9151,148.0846
Bar-Tailed Godwick,10,2012,Victoria,-38.0545,140.9956
Bar-Tailed Godwick,9,1991,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,1,2015,Victoria,-38.0545,140.9956
Bar-Tailed Godwick,1,2005,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,9,1983,Victoria,-38.2484,145.4679
Bar-Tailed Godwick,10,2004,Victoria,-38.675,146.6972
Bar-Tailed Godwick,12,2002,Victoria,-37.9572,147.7567
Bar-Tailed Godwick,,,Victoria,-37.9151,148.0846
Bar-Tailed Godwick,1,1975,Victoria,-37.6651,149.8345
Bar-Tailed Godwick,12,1983,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,10,1975,Victoria,-38.4107,145.2952
Bar-Tailed Godwick,10,2003,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,1,2001,Victoria,-38.0537,141.011
Bar-Tailed Godwick,7,1987,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,1979,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,3,1980,Victoria,-38.4651,145.3179
Bar-Tailed Godwick,1,1968,Victoria,-38.2725,144.7722
Bar-Tailed Godwick,12,1983,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1999,Victoria,-37.961,147.7657
Bar-Tailed Godwick,4,1990,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,10,1999,Victoria,-38.0537,141.011
Bar-Tailed Godwick,10,1973,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,,,Victoria,-38.4151,145.4179
Bar-Tailed Godwick,9,1973,Victoria,-38.4651,145.3179
Bar-Tailed Godwick,10,1981,Victoria,-38.4107,145.2952
Bar-Tailed Godwick,6,1986,Victoria,-38.4026,145.2824
Bar-Tailed Godwick,4,1999,Victoria,-37.961,147.7657
Bar-Tailed Godwick,7,1975,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1977,Victoria,-38.6401,146.8763
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,,,Victoria,-38.4151,145.4179
Bar-Tailed Godwick,12,1979,Victoria,-38.4651,145.3179
Bar-Tailed Godwick,1,1964,Victoria,-38.3318,144.8346
Bar-Tailed Godwick,3,1976,Victoria,-38.4984,145.5013
Bar-Tailed Godwick,10,1998,Victoria,-37.961,147.7657
Bar-Tailed Godwick,4,1986,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,1,1999,Victoria,-37.961,147.7657
Bar-Tailed Godwick,3,1977,Victoria,-38.7068,146.7096
Bar-Tailed Godwick,9,1979,Victoria,-38.4152,141.5847
Bar-Tailed Godwick,12,1977,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,4,1978,Victoria,-37.9151,144.5846
Bar-Tailed Godwick,12,1981,Victoria,-38.5818,146.7513
Bar-Tailed Godwick,4,1972,Victoria,-38.2318,145.4513
Bar-Tailed Godwick,1,1999,Victoria,-37.785,148.5292
Bar-Tailed Godwick,1,1978,Victoria,-37.7484,149.4179
Bar-Tailed Godwick,9,1977,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,,,Victoria,-37.9151,148.0846
Bar-Tailed Godwick,12,1977,Victoria,-38.4651,145.3179
Bar-Tailed Godwick,10,1988,Victoria,-37.8567,148.0929
Bar-Tailed Godwick,9,1988,Victoria,-38.4026,145.2824
Bar-Tailed Godwick,4,1983,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,1,2003,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,10,1998,Victoria,-37.961,147.7657
Bar-Tailed Godwick,12,1979,Victoria,-38.2485,144.5846
Bar-Tailed Godwick,,,Victoria,-37.9151,148.0846
Bar-Tailed Godwick,6,2013,Victoria,-38.2353,144.4579
Bar-Tailed Godwick,3,1977,Victoria,-38.6734,146.7096
Bar-Tailed Godwick,6,1987,Victoria,-38.6795,146.6972
Bar-Tailed Godwick,10,1995,Victoria,-38.3602,142.293
Bar-Tailed Godwick,7,1977,Victoria,-38.4151,145.2513
Bar-Tailed Godwick,7,1978,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,12,2002,Victoria,-37.9572,147.7567
Bar-Tailed Godwick,6,2013,Victoria,-38.2353,144.4579
Bar-Tailed Godwick,12,1999,Victoria,-38.06,141.0088
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,9,1978,Victoria,-38.2902,141.6263
Bar-Tailed Godwick,7,1981,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,1,1977,Victoria,-38.7068,146.3763
Bar-Tailed Godwick,10,1975,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,9,1990,Victoria,-38.3818,145.5346
Bar-Tailed Godwick,12,1978,Victoria,-38.3818,145.2013
Bar-Tailed Godwick,,,Victoria,-37.9738,147.7259
Bar-Tailed Godwick,12,1972,Victoria,-38.0568,144.593
Bar-Tailed Godwick,9,1979,Victoria,-38.4151,144.918
Bar-Tailed Godwick,1,1994,Victoria,-37.5401,145.3263
Bar-Tailed Godwick,1,2001,Victoria,-37.9756,147.7248
Bar-Tailed Godwick,4,1972,Victoria,-37.9998,144.4108
Bar-Tailed Godwick,12,1978,Victoria,-37.5256,149.7584
Bar-Tailed Godwick,3,2005,Victoria,-38.6568,145.8089
Bar-Tailed Godwick,,,Victoria,-37.9738,147.7259
Bar-Tailed Godwick,1,1978,Victoria,-38.0402,141.043
Bar-Tailed Godwick,3,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,4,1987,Victoria,-38.383,145.2705
Bar-Tailed Godwick,1,1977,Victoria,-38.4484,145.3013
Bar-Tailed Godwick,4,1999,Victoria,-37.567,149.7622
Bar-Tailed Godwick,12,2003,Victoria,-37.9612,147.7643
Bar-Tailed Godwick,3,1979,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,3,2000,Victoria,-37.5572,149.7551
Bar-Tailed Godwick,10,1998,Victoria,-37.9981,144.5851
Bar-Tailed Godwick,6,1974,Victoria,-38.2901,145.2929
Bar-Tailed Godwick,12,1999,Victoria,-37.9628,147.7645
Bar-Tailed Godwick,4,1974,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1991,Victoria,-38.2318,145.4846
Bar-Tailed Godwick,9,2004,Victoria,-37.9612,147.7643
Bar-Tailed Godwick,9,1979,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,7,2000,Victoria,-37.5847,149.738
Bar-Tailed Godwick,1,1977,Victoria,-38.2484,145.2513
Bar-Tailed Godwick,3,2008,Victoria,-37.9078,144.7868
Bar-Tailed Godwick,1,1999,Victoria,-37.961,147.7657
Bar-Tailed Godwick,10,1979,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,1,2008,Victoria,-37.9619,144.633
Bar-Tailed Godwick,12,1998,Victoria,-37.5635,149.7553
Bar-Tailed Godwick,9,2009,Victoria,-38.2707,144.7664
Bar-Tailed Godwick,1,1977,Victoria,-38.2068,147.3762
Bar-Tailed Godwick,10,1991,Victoria,-38.2712,144.767
Bar-Tailed Godwick,12,1980,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,1,1973,Victoria,-38.3318,144.8346
Bar-Tailed Godwick,7,2013,Victoria,-38.2262,144.685
Bar-Tailed Godwick,9,1988,Victoria,-38.3401,145.2763
Bar-Tailed Godwick,,,Victoria,-37.9151,147.7512
Bar-Tailed Godwick,12,1978,Victoria,-38.4651,145.3179
Bar-Tailed Godwick,4,1999,Victoria,-37.5528,149.7538
Bar-Tailed Godwick,10,1987,Victoria,-36.4456,144.9878
Bar-Tailed Godwick,12,1987,Victoria,-38.0351,145.1285
Bar-Tailed Godwick,1,1977,Victoria,-38.7901,146.6263
Bar-Tailed Godwick,12,1979,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,3,1977,Victoria,-38.7068,146.6263
Bar-Tailed Godwick,,,Victoria,-37.6735,143.0596
Bar-Tailed Godwick,3,2009,Victoria,-38.2707,144.7664
Bar-Tailed Godwick,10,1979,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,7,1982,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,9,1978,Victoria,-38.2485,144.418
Bar-Tailed Godwick,10,2014,Victoria,-38.0449,144.5078
Bar-Tailed Godwick,6,1979,Victoria,-38.4026,145.2824
Bar-Tailed Godwick,3,2001,Victoria,-38.2379,144.4595
Bar-Tailed Godwick,,,Victoria,-37.9738,147.7259
Bar-Tailed Godwick,12,1980,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,10,1982,Victoria,-38.0492,141.0076
Bar-Tailed Godwick,1,2008,Victoria,-38.0385,144.5399
Bar-Tailed Godwick,12,1978,Victoria,-38.5818,145.2513
Bar-Tailed Godwick,7,1989,Victoria,-38.3388,145.5166
Bar-Tailed Godwick,6,1979,Victoria,-38.4026,145.2824
Bar-Tailed Godwick,10,2000,Victoria,-37.8835,147.9934
Bar-Tailed Godwick,,,Victoria,-37.9738,147.7259
Bar-Tailed Godwick,9,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,1,1977,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,1,1982,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,2014,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,10,1998,Victoria,-38.0485,144.5346
Bar-Tailed Godwick,12,2004,Victoria,-37.9612,147.7643
Bar-Tailed Godwick,12,1978,Victoria,-38.0818,144.418
Bar-Tailed Godwick,,,Victoria,-37.9738,147.7259
Bar-Tailed Godwick,9,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,1,2000,Victoria,-37.5661,149.7633
Bar-Tailed Godwick,1,1976,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,7,1991,Victoria,-38.2604,144.6759
Bar-Tailed Godwick,1,1978,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,1,2008,Victoria,-38.0385,144.5399
Bar-Tailed Godwick,1,2013,Victoria,-38.2295,144.454
Bar-Tailed Godwick,,,Victoria,-37.9151,148.0846
Bar-Tailed Godwick,3,2013,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,1,1986,Victoria,-38.1651,144.668
Bar-Tailed Godwick,4,1999,Victoria,-38.4522,145.3
Bar-Tailed Godwick,1,2005,Victoria,-38.6487,145.8159
Bar-Tailed Godwick,1,1977,Victoria,-37.8734,147.7096
Bar-Tailed Godwick,10,2000,Victoria,-37.9978,144.5669
Bar-Tailed Godwick,10,1987,Victoria,-38.2712,144.767
Bar-Tailed Godwick,6,2009,Victoria,-38.2707,144.7664
Bar-Tailed Godwick,6,2015,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,7,1999,Victoria,-38.6645,146.8524
Bar-Tailed Godwick,10,2014,Victoria,-38.0032,144.6001
Bar-Tailed Godwick,4,1985,Victoria,-38.4214,145.3488
Bar-Tailed Godwick,1,1992,Victoria,-38.0797,144.4365
Bar-Tailed Godwick,1,2009,Victoria,-37.9984,144.5754
Bar-Tailed Godwick,7,1990,Victoria,-38.2712,144.767
Bar-Tailed Godwick,12,1988,Victoria,-38.3818,145.2013
Bar-Tailed Godwick,3,1996,Victoria,-38.2341,144.6676
Bar-Tailed Godwick,1,2016,Victoria,-38.0545,140.9956
Bar-Tailed Godwick,1,2005,Victoria,-37.7973,148.5804
Bar-Tailed Godwick,9,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,7,1997,Victoria,-38.2712,144.767
Bar-Tailed Godwick,12,1977,Victoria,-38.2984,145.5013
Bar-Tailed Godwick,1,1981,Victoria,-38.2485,144.7513
Bar-Tailed Godwick,12,1979,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,3,1979,Victoria,-38.5818,145.2513
Bar-Tailed Godwick,7,2004,Victoria,-38.2712,144.767
Bar-Tailed Godwick,4,1999,Victoria,-37.961,147.7657
Bar-Tailed Godwick,4,1990,Victoria,-38.0412,144.5347
Bar-Tailed Godwick,10,1984,Victoria,-38.0401,144.543
Bar-Tailed Godwick,,,Victoria,-37.9738,147.7259
Bar-Tailed Godwick,1,1993,Victoria,-38.4523,145.3046
Bar-Tailed Godwick,9,1998,Victoria,-37.8566,148.0851
Bar-Tailed Godwick,7,2006,Victoria,-38.2703,144.767
Bar-Tailed Godwick,10,1996,Victoria,-37.8602,144.859
Bar-Tailed Godwick,12,2014,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,7,1982,Victoria,-38.4026,145.2824
Bar-Tailed Godwick,10,1987,Victoria,-38.0401,144.543
Bar-Tailed Godwick,12,1977,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,7,1986,Victoria,-38.2712,144.767
Bar-Tailed Godwick,6,2015,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,10,2000,Victoria,-38.3526,142.3284
Bar-Tailed Godwick,1,1977,Victoria,-38.7068,146.7929
Bar-Tailed Godwick,3,2014,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,1,1974,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,7,1999,Victoria,-38.043,144.5312
Bar-Tailed Godwick,3,1979,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,7,1986,Victoria,-38.2712,144.767
Bar-Tailed Godwick,6,2015,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,4,1987,Victoria,-38.3388,145.5166
Bar-Tailed Godwick,1,2003,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,3,2013,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,4,1974,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1997,Victoria,-38.4602,145.2883
Bar-Tailed Godwick,9,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,1,1984,Victoria,-37.9568,147.7096
Bar-Tailed Godwick,12,2014,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,7,2013,Victoria,-38.0032,144.6001
Bar-Tailed Godwick,7,2002,Victoria,-38.2712,144.767
Bar-Tailed Godwick,12,2014,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,4,1991,Victoria,-38.2579,145.3217
Bar-Tailed Godwick,7,2000,Victoria,-38.6889,146.3372
Bar-Tailed Godwick,3,1980,Victoria,-38.7484,146.4179
Bar-Tailed Godwick,10,2000,Victoria,-38.2511,144.6647
Bar-Tailed Godwick,12,2013,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,1,1976,Victoria,-37.6651,149.8345
Bar-Tailed Godwick,1,1977,Victoria,-37.9568,147.7096
Bar-Tailed Godwick,12,2013,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,1,1977,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,7,1989,Victoria,-38.3651,145.4846
Bar-Tailed Godwick,,,Victoria,-37.9151,148.0846
Bar-Tailed Godwick,10,1977,Victoria,-37.9151,144.7513
Bar-Tailed Godwick,9,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,10,2000,Victoria,-38.0537,141.011
Bar-Tailed Godwick,1,1977,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,1989,Victoria,-38.3401,145.2763
Bar-Tailed Godwick,4,1988,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1976,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,3,1997,Victoria,-37.8993,144.7817
Bar-Tailed Godwick,2,1999,Victoria,-37.961,147.7657
Bar-Tailed Godwick,9,2016,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,1,1977,Victoria,-38.2484,145.4179
Bar-Tailed Godwick,7,1976,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,1978,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,1,1977,Victoria,-38.4568,147.0429
Bar-Tailed Godwick,10,1981,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,1991,Victoria,-38.3484,145.5346
Bar-Tailed Godwick,11,1998,Victoria,-37.961,147.7657
Bar-Tailed Godwick,3,2010,Victoria,-38.0213,144.573
Bar-Tailed Godwick,10,1975,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,7,1976,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,2014,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,4,1989,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,1,1972,Victoria,-38.2318,144.718
Bar-Tailed Godwick,12,2016,Victoria,-38.275,144.5037
Bar-Tailed Godwick,5,1934,Victoria,-38.3318,144.8346
Bar-Tailed Godwick,,,Victoria,-34.8318,142.5013
Bar-Tailed Godwick,10,1975,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1984,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,2016,Victoria,-38.2676,144.5062
Bar-Tailed Godwick,10,1973,Victoria,-38.4026,145.2824
Bar-Tailed Godwick,4,1979,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,12,1999,Victoria,-38.2346,144.3922
Bar-Tailed Godwick,11,2018,Victoria,-38.0555,140.9933
Bar-Tailed Godwick,9,2000,Victoria,-37.5483,149.7513
Bar-Tailed Godwick,4,1974,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1985,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,3,2013,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,7,1999,Victoria,-37.5633,149.7655
Bar-Tailed Godwick,1,1977,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,3,1999,Victoria,-37.9637,147.7657
Bar-Tailed Godwick,2,1986,Victoria,-38.2836,144.4922
Bar-Tailed Godwick,12,2000,Victoria,-37.5447,149.7908
Bar-Tailed Godwick,7,1976,Victoria,-38.4651,145.2846
Bar-Tailed Godwick,4,1979,Victoria,-38.2579,145.3217
Bar-Tailed Godwick,3,2014,Victoria,-38.2732,144.7671
Bar-Tailed Godwick,10,1987,Victoria,-37.8454,147.8008
Bar-Tailed Godwick,1,1977,Victoria,-38.0818,144.5846
Bar-Tailed Godwick,1,1999,Victoria,-37.961,147.7657
Bar-Tailed Godwick,12,1986,Victoria,-37.8753,144.8017
Bar-Tailed Godwick,9,2000,Victoria,-37.8566,148.0851
Bar-Tailed Godwick,1,2001,Victoria,-37.9756,147.7248
Bar-Tailed Godwick,10,1995,Victoria,-38.241,144.6982
Bar-Tailed Godwick,3,1986,Victoria,-38.4531,145.3011
Bar-Tailed Godwick,10,2005,Victoria,-37.8471,148.0952
Bar-Tailed Godwick,4,1989,Victoria,-38.2734,145.3263
Bar-Tailed Godwick,4,1946,Victoria,-38.3318,144.8346
Bar-Tailed Godwick,5,2013,Victoria,-38.0032,144.6001
Bar-Tailed Godwick,12,1975,Victoria,-38.2734,145.3263
Bar-Tailed Godwick,10,1999,Victoria,-38.2387,144.4583
Bar-Tailed Godwick,10,1987,Victoria,-38.206,144.7061
Bar-Tailed Godwick,9,2000,Victoria,-38.6441,145.8102
Bar-Tailed Godwick,1,2003,Victoria,-37.8471,148.0952
